username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
GVAtraveler-1,2016,83,30,None,None,suisse,"{'Francaise': 5, 'Europeenne': 4, 'Steakhouse': 2, 'Grillades': 2, 'Cafe': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Coreenne': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Asiatique': 1}",3.9,3.88,3.88,3.64,2.44,0.0,1.87
aaseiv,2014,8,38,18-24,H,suede,"{'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",3.72,3.94,3.44,3.72,4.0,0.0,2.0
wcgg,2015,10,5,None,None,suisse,"{'Francaise': 4, 'Europeenne': 3, 'Suisse': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.09,3.95,3.86,3.73,2.36,0.0,1.82
LaurentKr,2014,41,18,None,None,suisse,"{'Europeenne': 7, 'Francaise': 5, 'Suisse': 3, 'Asiatique': 3, 'Thai': 2, 'Bar': 2, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Moderne': 1, 'Italienne': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Coreenne': 1, 'Cafe': 1, 'Britannique': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1, 'Africaine': 1}",4.21,4.25,4.21,3.97,2.79,0.0,1.93
Susanna1806,2009,66,147,None,None,italie,"{'Thai': 1, 'Asiatique': 1}",4.0,4.0,4.5,3.5,4.5,0.0,2.0
Prof_Nathan,2020,1,1,None,None,None,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
PersonneNiemand,2019,7,6,None,None,None,"{'Restauration_rapide': 4, 'Americaine': 2, 'Francaise': 1}",3.58,3.58,3.58,3.54,0.0,0.0,1.08
mimiche1718,2019,1,1,None,None,suisse,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
Climber757231,2018,1,1,None,None,None,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
Calvina v,2018,2,1,None,None,italie,"{'Restauration_rapide': 1, 'Pub': 1, 'Cafe': 1, 'Bar': 1}",3.72,1.78,1.56,1.56,0.0,0.0,1.56
thalis707,2018,1,1,None,None,suisse,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
484mehdik,2015,3,2,None,None,suisse,"{'Restauration_rapide': 2, 'Americaine': 1}",2.75,2.33,2.67,2.25,0.0,0.0,1.83
y0ubip,2018,1,2,None,None,None,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
Moha D,2018,2,2,None,None,None,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
melissa97200,2018,1,1,None,None,None,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
JoyP1528,2017,1,1,None,None,suisse,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
genevatravelguide,2014,69,45,None,None,suisse,"{'Europeenne': 6, 'Italienne': 4, 'Francaise': 4, 'Mediterraneenne': 3, 'Bar': 2, 'Suisse': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Grillades': 1, 'Fusion': 1, 'Cafe': 1, 'Belge': 1}",3.98,4.22,4.18,4.0,1.16,0.0,1.88
Nikonman34,2013,144,84,35-49,H,france,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
petite_boulette69,2016,5,6,None,None,france,"{'Restauration_rapide': 1, 'Francaise': 1, 'Europeenne': 1}",4.28,4.28,4.06,4.06,0.0,0.0,1.56
"JustinW3160Le Cap, ",2018,30,11,None,None,afrique du sud,"{'Europeenne': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Cafe': 1}",4.2,4.1,3.9,3.6,1.8,0.0,1.6
pabcaba,2007,117,365,None,None,suisse,{'Restauration_rapide': 1},4.0,4.0,3.5,3.5,0.0,0.0,1.0
SwissyMissy14,2007,26,83,None,None,suisse,"{'Restauration_rapide': 2, 'Suisse': 1, 'Steakhouse': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1}",4.0,4.0,3.69,3.69,2.62,0.0,1.69
swiss-made68,2014,46,22,None,None,canada,"{'Suisse': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Francaise': 1}",3.46,3.67,3.88,3.42,3.5,0.0,1.92
cyriellecd,2016,63,29,None,None,suisse,"{'Europeenne': 8, 'Suisse': 7, 'Francaise': 4, 'Asiatique': 3, 'Italienne': 2, 'Cafe': 2, 'Taiwanaise': 1, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Moderne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Indienne': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Bar_a_vins': 1, 'Americaine': 1}",3.99,3.77,3.69,3.54,2.96,0.16,2.12
dupontgeneve,2015,3,3,None,None,suisse,"{'Suisse': 1, 'Cafe': 1}",3.5,3.25,3.5,3.0,3.5,0.0,2.0
Santiagodexhile,2012,17,10,35-49,F,suisse,"{'Europeenne': 6, 'Francaise': 4, 'Suisse': 3, 'Italienne': 3, 'Mediterraneenne': 2, 'Steakhouse': 1, 'Pizza': 1, 'Americaine': 1}",3.92,4.08,3.9,3.76,2.38,0.16,2.52
prenaud44,2017,5,1,None,None,suisse,"{'Europeenne': 2, 'Asiatique': 2, 'Thai': 1, 'Pizza': 1, 'Italienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Americaine': 1}",3.6,3.47,3.33,3.23,2.4,0.0,2.27
danielvC6243HL,2016,30,5,None,None,suisse,"{'Thai': 1, 'Asiatique': 1}",2.0,2.5,1.5,2.0,2.0,0.0,2.0
Freemaxou,2014,19,10,35-49,H,suisse,"{'Europeenne': 2, 'Thai': 1, 'Italienne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Asiatique': 1}",3.09,3.32,2.86,2.86,2.73,0.0,2.0
afcapenz,2016,85,26,35-49,H,france,"{'Francaise': 7, 'Pizza': 2, 'Italienne': 2, 'Europeenne': 2, 'Asiatique': 2, 'Americaine': 2, 'Tunisienne': 1, 'Sushi': 1, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Bar': 1}",3.76,3.85,3.82,3.76,2.37,0.0,1.85
Papardelle,2015,5,5,None,None,None,"{'Francaise': 3, 'Europeenne': 3, 'Americaine': 1}",4.38,4.25,4.0,3.75,1.0,0.0,2.0
131mustaphaf,2015,26,12,None,None,None,"{'Restauration_rapide': 3, 'Marocaine': 3, 'Europeenne': 3, 'Mediterraneenne': 2, 'Indienne': 2, 'Francaise': 2, 'Turque': 1, 'Saine': 1, 'Pizza': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.84,3.56,3.42,3.27,0.68,0.07,1.85
_gastounet2001,2016,155,36,65+,H,espagne,"{'Francaise': 17, 'Suisse': 16, 'Europeenne': 16, 'Mediterraneenne': 4, 'Italienne': 4, 'Brasserie_gastronomique': 2, 'Steakhouse': 1, 'Soupes': 1, 'Saine': 1, 'Internationale': 1, 'Indienne': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.07,4.0,3.88,3.65,1.41,0.04,2.0
JuliaZ1762,2017,28,17,None,None,suisse,"{'Europeenne': 4, 'Italienne': 3, 'Suisse': 2, 'Peruvienne': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Francaise': 2, 'Cafe': 2, 'Saine': 1, 'Latino': 1, 'Indienne': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Bangladaise': 1, 'Asiatique': 1, 'Americaine': 1}",4.03,4.17,4.1,3.71,2.26,0.0,2.14
Lamine88,2019,12,3,None,None,suisse,"{'Europeenne': 6, 'Steakhouse': 5, 'Francaise': 5, 'Suisse': 3, 'Americaine': 3, 'Soupes': 1, 'Peruvienne': 1, 'Pub': 1, 'Portugaise': 1, 'Latino': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",3.82,3.99,3.83,3.49,2.28,0.0,2.0
jonathan1979a,2019,17,3,None,None,suisse,"{'Europeenne': 9, 'Francaise': 6, 'Suisse': 3, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Bar': 2, 'Americaine': 2, 'Soupes': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Pub': 1, 'Moderne': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Britannique': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.85,3.96,3.96,3.48,2.44,0.04,2.04
super f,2018,10,4,None,None,suisse,"{'Francaise': 4, 'Europeenne': 4, 'Suisse': 2, 'Restauration_rapide': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Asiatique': 2, 'Sushi': 1, 'Steakhouse': 1, 'Peruvienne': 1, 'Pizza': 1, 'Moderne': 1, 'Libanaise': 1, 'Latino': 1, 'Italienne': 1, 'Internationale': 1, 'Americaine': 1}",3.81,3.97,3.84,3.47,2.71,0.2,2.2
Johan1227,2018,15,4,None,None,suisse,"{'Mediterraneenne': 4, 'Europeenne': 3, 'Asiatique': 3, 'Americaine': 3, 'Soupes': 2, 'Restauration_rapide': 2, 'Moderne': 2, 'Libanaise': 2, 'Latino': 2, 'Japonaise': 2, 'Italienne': 2, 'Thai': 1, 'Saine': 1, 'Peruvienne': 1, 'Pizza': 1, 'Mexicaine': 1, 'Grillades': 1, 'Francaise': 1, 'Amerique_centrale': 1}",4.09,3.77,3.69,3.49,0.34,0.09,2.09
Gof8,2018,3,2,None,None,suisse,"{'Peruvienne': 1, 'Pub': 1, 'Latino': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Americaine': 1}",4.0,3.83,3.67,3.67,1.33,0.0,2.0
stephanefrr,2013,47,17,None,None,None,"{'Europeenne': 9, 'Francaise': 6, 'Asiatique': 4, 'Suisse': 2, 'Japonaise': 2, 'Italienne': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Fusion': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.09,4.19,4.04,3.66,3.83,0.27,2.43
Poerava84,2015,10,8,None,None,france,"{'Pizza': 2, 'Italienne': 2, 'Thai': 1, 'Restauration_rapide': 1, 'Pakistanaise': 1, 'Mediterraneenne': 1, 'Indienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Diner': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.85,3.92,3.85,3.68,1.82,0.0,2.0
tulipette67,2016,27,12,None,None,suisse,"{'Europeenne': 9, 'Francaise': 6, 'Italienne': 5, 'Suisse': 3, 'Pizza': 3, 'Vietnamienne': 2, 'Thai': 2, 'Mediterraneenne': 2, 'Asiatique': 2, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Napolitaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Chinoise': 1, 'Campanie': 1, 'Americaine': 1}",3.98,4.02,3.98,3.93,1.55,0.0,1.8
geoffreyr498,2014,17,14,None,None,suisse,"{'Europeenne': 4, 'Italienne': 2, 'Thai': 1, 'Suisse': 1, 'Pizza': 1, 'Pakistanaise': 1, 'Mediterraneenne': 1, 'Indienne': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.17,4.17,4.17,4.0,2.0,0.0,2.0
Ashly-08,2012,31,14,None,None,None,"{'Italienne': 4, 'Mediterraneenne': 3, 'Europeenne': 3, 'Asiatique': 2, 'Thai': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Indienne': 1, 'Americaine': 1}",4.26,3.83,3.62,3.49,1.79,0.0,1.92
Safari213424,2010,14,29,None,None,suisse,"{'Europeenne': 6, 'Thai': 4, 'Asiatique': 4, 'Suisse': 3, 'Francaise': 3, 'Mediterraneenne': 1, 'Libanaise': 1, 'Italienne': 1, 'Fusion': 1, 'Chinoise': 1, 'Bar': 1, 'Asie_centrale': 1, 'Arabe': 1, 'Americaine': 1}",4.18,4.07,4.02,3.77,2.57,0.11,2.0
Gaston02,2011,279,156,50-64,H,suisse,"{'Europeenne': 6, 'Suisse': 4, 'Italienne': 3, 'Internationale': 3, 'Mediterraneenne': 2, 'Saine': 1, 'Grillades': 1, 'Francaise': 1, 'Bar': 1, 'Americaine': 1}",4.23,4.27,4.29,3.73,3.11,0.0,2.29
eileen151102,2021,28,8,None,None,france,"{'Europeenne': 5, 'Cafe': 4, 'Americaine': 4, 'Francaise': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Bar': 1, 'Asiatique': 1}",4.08,2.59,2.64,2.42,0.99,0.0,1.77
Calvinsky41,2021,5,3,None,None,suisse,"{'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",3.8,3.6,3.5,3.3,3.2,0.0,1.6
ginettebranchut,2014,37,23,None,None,belgique,"{'Thai': 1, 'Restauration_rapide': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,4.0,3.83,3.67,4.33,0.0,2.0
MenaceCuivre,2017,67,43,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Cafe': 2, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Bar': 1}",3.85,3.88,3.55,3.7,3.38,0.0,1.9
Loupsy04,2015,21,9,25-34,F,suisse,"{'Europeenne': 3, 'Bar': 2, 'Asiatique': 2, 'Suisse': 1, 'Soupes': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Fusion': 1, 'Francaise': 1, 'Espagnole': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Americaine': 1}",4.09,4.0,4.0,3.87,2.61,0.0,2.0
Sam-team121212,2016,7,2,None,None,None,"{'Europeenne': 2, 'Bar': 2, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Cafe': 1, 'Americaine': 1}",4.05,3.85,3.85,3.6,4.25,0.0,1.9
NatalinaAless,2016,24,4,None,None,france,"{'Europeenne': 7, 'Francaise': 3, 'Bar': 3, 'Suisse': 2, 'Mediterraneenne': 2, 'Moderne': 2, 'Italienne': 1, 'Internationale': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",4.14,4.22,3.95,3.88,4.19,0.0,1.89
DavidD11680,2014,26,13,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Bar': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",4.08,3.88,3.88,3.92,3.22,0.0,1.75
chrisgreg19,2015,93,42,None,None,france,"{'Moderne': 2, 'Europeenne': 2, 'Bar': 2, 'Francaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.83,3.83,3.83,3.5,4.17,0.0,2.0
Javier W,2013,17,11,35-49,H,suisse,"{'Asiatique': 5, 'Thai': 2, 'Japonaise': 2, 'Tibetaine': 1, 'Sushi': 1, 'Pizza': 1, 'Nepalaise': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Grecque': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1, 'Americaine': 1}",4.34,4.34,4.34,4.18,0.51,0.0,2.0
GILLESMEUNIER,2015,13,10,None,None,france,"{'Italienne': 2, 'Francaise': 2, 'Europeenne': 2, 'Steakhouse': 1, 'Pizza': 1, 'Diner': 1, 'Cafe': 1, 'Americaine': 1}",3.67,3.88,3.67,3.58,1.46,0.42,2.42
Kampel9,2016,37,45,25-34,H,suisse,"{'Europeenne': 3, 'Pizza': 2, 'Italienne': 2, 'Francaise': 2, 'Americaine': 2, 'Suisse': 1, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Diner': 1, 'Cafe': 1}",4.3,4.23,4.08,3.77,3.27,0.0,2.0
683emreo,2016,4,2,None,None,suisse,"{'Italienne': 3, 'Pizza': 2, 'Europeenne': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Diner': 1, 'Cafe': 1, 'Americaine': 1}",4.29,4.29,4.15,3.85,2.68,0.0,2.0
Chris_SPQR,2016,6,3,None,None,suisse,"{'Italienne': 3, 'Europeenne': 3, 'Pizza': 2, 'Mediterraneenne': 1, 'Francaise': 1, 'Diner': 1, 'Cafe': 1, 'Americaine': 1}",4.11,4.23,4.23,3.73,2.75,0.0,2.45
LucR_1973,2014,17,11,35-49,H,suisse,"{'Italienne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1, 'Americaine': 1}",3.81,4.15,4.12,3.62,1.5,0.0,2.08
delphinetteb,2014,11,6,None,None,None,"{'Europeenne': 4, 'Suisse': 2, 'Francaise': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Bar': 1, 'Americaine': 1}",4.3,4.5,4.3,4.11,2.73,0.32,2.14
Solal_M,2011,16,9,None,None,suisse,"{'Sushi': 1, 'Saine': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",4.23,4.5,4.45,4.0,0.36,0.45,2.45
dayna_46,2013,10,6,None,None,suisse,"{'Italienne': 2, 'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Diner': 1, 'Americaine': 1}",3.86,4.0,4.1,3.64,2.02,0.24,2.24
Toutoune60,2016,3,2,None,None,suisse,"{'Mediterraneenne': 2, 'Italienne': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Americaine': 1}",4.5,4.5,4.5,4.17,0.0,0.67,2.67
pablitoc75,2016,6,2,35-49,H,suisse,"{'Europeenne': 2, 'Thai': 1, 'Indienne': 1, 'Francaise': 1, 'Espagnole': 1, 'Asiatique': 1}",4.04,4.18,4.18,3.68,1.75,0.07,2.07
LenaP694,2012,17,13,None,None,suisse,"{'Europeenne': 3, 'Francaise': 2, 'Diner': 2, 'Asiatique': 2, 'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Fusion': 1, 'Chinoise': 1, 'Americaine': 1}",4.58,4.58,4.33,4.5,2.0,0.33,2.0
SiletoH,2013,55,27,35-49,H,espagne,"{'Europeenne': 10, 'Francaise': 8, 'Suisse': 5, 'Japonaise': 2, 'Asiatique': 2, 'Suedoise': 1, 'Sushi': 1, 'Scandinave': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Norvegienne': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Diner': 1, 'Bar': 1, 'Americaine': 1}",4.43,4.46,4.46,3.99,2.93,0.58,2.71
Porschinette,2016,22,16,None,None,suisse,"{'Europeenne': 7, 'Francaise': 4, 'Italienne': 3, 'Suisse': 2, 'Saine': 2, 'Mediterraneenne': 2, 'Pizza': 1, 'Internationale': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Americaine': 1}",4.53,4.59,4.37,4.11,2.38,0.32,2.32
Lady_didi0707,2015,7,3,None,None,suisse,"{'Steakhouse': 3, 'Europeenne': 3, 'Francaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Americaine': 1}",3.59,4.03,3.59,3.5,2.47,0.62,2.62
Lys_VD,2017,46,17,None,None,suisse,"{'Asiatique': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Indienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Americaine': 1}",4.18,4.3,4.11,3.98,3.09,0.23,2.05
OLI4845,2016,35,19,None,None,belgique,"{'Francaise': 2, 'Europeenne': 2, 'Steakhouse': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.82,4.18,3.96,3.5,2.71,0.71,3.0
256st_phanied,2007,222,237,None,None,monaco,"{'Suisse': 2, 'Francaise': 2, 'Europeenne': 2, 'Steakhouse': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,3.44,3.12,2.92,2.5,0.42,2.08
112thibaudr,2014,2,5,None,None,None,"{'Restauration_rapide': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.86,4.21,3.86,3.36,3.86,0.71,2.71
JAD_798,2015,41,18,None,None,suisse,"{'Europeenne': 9, 'Francaise': 7, 'Asiatique': 4, 'Thai': 2, 'Steakhouse': 2, 'Italienne': 2, 'Indienne': 2, 'Sicilienne': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Americaine': 1}",3.97,3.87,3.79,3.44,3.24,0.44,2.24
BS759,2015,16,8,None,None,suisse,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.06,4.22,4.11,3.44,3.72,0.89,2.89
Jim D,2012,5,3,None,None,None,"{'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,4.0,1.0,3.0
Maxxouime,2015,29,16,None,None,None,"{'Europeenne': 10, 'Francaise': 8, 'Suisse': 3, 'Mediterraneenne': 2, 'Brasserie_gastronomique': 2, 'Suedoise': 1, 'Scandinave': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Norvegienne': 1, 'Napolitaine': 1, 'Moderne': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Campanie': 1, 'Asiatique': 1, 'Americaine': 1}",4.1,4.13,4.15,3.69,2.75,0.46,2.39
730camillee,2016,50,15,None,None,suisse,"{'Europeenne': 9, 'Francaise': 7, 'Italienne': 5, 'Mediterraneenne': 4, 'Asiatique': 3, 'Suisse': 2, 'Pizza': 2, 'Moderne': 2, 'Italie_du_Sud': 2, 'Chinoise': 2, 'Vietnamienne': 1, 'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.83,3.63,3.56,3.42,2.6,0.12,2.14
johnatanb694,2014,57,31,None,None,luxembourg,"{'Francaise': 4, 'Europeenne': 4, 'Moderne': 2, 'Italienne': 2, 'Steakhouse': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italie_du_Sud': 1, 'Diner': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.98,4.08,3.9,3.58,3.19,0.21,2.38
Jennifer JChavannes-de-,2014,63,29,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.82,4.0,4.0,3.5,4.18,0.0,2.36
TeivDer,2018,26,14,None,None,suisse,"{'Europeenne': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Internationale': 1, 'Francaise': 1, 'Diner': 1, 'Chinoise': 1, 'Britannique': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.98,3.23,3.12,3.12,1.77,0.0,1.67
LNMK,2015,7,3,None,None,suisse,"{'Europeenne': 3, 'Italienne': 2, 'Francaise': 2, 'Sushi': 1, 'Pizza': 1, 'Napolitaine': 1, 'Moderne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Asiatique': 1, 'Americaine': 1}",4.1,4.2,4.0,3.72,3.8,0.0,2.2
jonash579,2012,6,3,35-49,H,suisse,"{'Europeenne': 4, 'Steakhouse': 2, 'Francaise': 2, 'Sushi': 1, 'Suisse': 1, 'Pizza': 1, 'Napolitaine': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Campanie': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",3.89,4.14,3.75,3.39,3.34,0.05,2.27
Poutreone,2014,16,29,None,None,suisse,"{'Asiatique': 2, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Grillades': 1, 'Coreenne': 1, 'Autrichienne': 1, 'Americaine': 1}",4.22,4.36,4.22,3.86,3.92,0.0,2.28
alexisd983,2017,7,6,None,None,suisse,"{'Steakhouse': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.43,3.68,3.57,3.5,1.5,0.0,2.36
jean_claude1970,2012,15,3,35-49,H,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Italienne': 1, 'Americaine': 1}",4.06,2.5,2.22,2.22,2.5,0.0,1.11
508ste,2014,9,13,None,None,france,"{'Italienne': 1, 'Americaine': 1}",4.5,2.0,1.78,1.78,2.0,0.0,2.0
Seb3107,2012,71,32,None,None,italie,"{'Europeenne': 5, 'Francaise': 4, 'Steakhouse': 3, 'Pizza': 2, 'Mexicaine': 2, 'Italienne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Amerique_centrale': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.91,3.87,3.87,3.48,1.7,0.19,2.3
Jajavadrouille,2014,39,25,None,None,suisse,"{'Europeenne': 10, 'Francaise': 5, 'Italienne': 4, 'Mediterraneenne': 3, 'Asiatique': 3, 'Suisse': 2, 'Chinoise': 2, 'Brasserie_gastronomique': 2, 'Ethiopienne': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Pub': 1, 'Portugaise': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Cafe': 1, 'Britannique': 1, 'Bar': 1, 'Americaine': 1, 'Africaine': 1}",4.25,4.23,4.19,3.94,2.51,0.06,2.07
tibof2014,2014,80,35,None,None,None,"{'Europeenne': 2, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.11,4.11,3.94,3.72,3.94,0.0,2.22
