username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
Squidy1976,2017,4,3,None,None,suisse,"{'Steakhouse': 2, 'Europeenne': 2, 'Suisse': 1, 'Latino': 1, 'Francaise': 1, 'Bresilienne': 1}",4.17,4.33,4.33,4.0,2.5,0.0,2.0
danilo13488,2016,9,3,None,None,None,"{'Europeenne': 4, 'Francaise': 3, 'Suisse': 2, 'Steakhouse': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Portugaise': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Italienne': 1, 'Espagnole': 1, 'Bresilienne': 1, 'Britannique': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",3.67,3.65,3.65,3.54,3.39,0.0,1.78
patrdo,2016,46,15,None,None,None,"{'Europeenne': 18, 'Suisse': 10, 'Francaise': 8, 'Americaine': 8, 'Italienne': 5, 'Steakhouse': 4, 'Bar': 4, 'Restauration_rapide': 3, 'Pub': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Libanaise': 2, 'Italie_du_Sud': 2, 'Indienne': 2, 'Vietnamienne': 1, 'Sicilienne': 1, 'Sarde': 1, 'Saine': 1, 'Romana': 1, 'Pakistanaise': 1, 'Moderne': 1, 'Marocaine': 1, 'Latium': 1, 'Latino': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Diner': 1, 'Bresilienne': 1, 'Britannique': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Allemande': 1, 'Africaine': 1}",4.02,4.14,3.94,3.81,2.68,0.04,1.89
AngelaC8328,2016,2,1,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Italienne': 1, 'Bresilienne': 1}",3.64,4.14,4.0,3.64,3.64,0.0,1.71
Marc50D,2017,1,1,None,None,suisse,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
vlade6974,2016,3,2,None,None,suisse,"{'Italienne': 2, 'Europeenne': 2, 'Steakhouse': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Bresilienne': 1}",3.67,3.88,3.88,3.38,3.5,0.0,2.25
chickenguy,2012,51,29,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
romaino209,2016,5,3,None,None,suisse,"{'Europeenne': 3, 'Italienne': 2, 'Steakhouse': 1, 'Sicilienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Bresilienne': 1}",3.73,3.69,3.81,3.62,3.73,0.23,2.0
maximes924,2016,5,3,25-34,H,royaume-uni,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
tof60,2011,36,63,35-49,H,france,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
Diiana S,2015,7,5,None,None,None,"{'Suisse': 1, 'Steakhouse': 1, 'Portugaise': 1, 'Latino': 1, 'Europeenne': 1, 'Bresilienne': 1}",4.06,4.28,4.28,4.06,1.56,0.0,2.0
Jerm_20,2016,9,5,None,None,None,"{'Italienne': 3, 'Europeenne': 3, 'Suisse': 2, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Francaise': 1, 'Chinoise': 1, 'Bresilienne': 1, 'Asiatique': 1}",3.45,3.95,3.69,3.48,2.36,0.14,2.14
266ademard,2013,11,10,None,None,suisse,"{'Europeenne': 5, 'Suisse': 3, 'Romana': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Latium': 2, 'Italienne': 2, 'Italie_du_Centre': 2, 'Francaise': 2, 'Vietnamienne': 1, 'Thai': 1, 'Steakhouse': 1, 'Pub': 1, 'Latino': 1, 'Europe_centrale': 1, 'Bresilienne': 1, 'Bar': 1, 'Asiatique': 1}",3.73,3.86,3.64,3.44,2.67,0.0,2.0
rafouner,2016,3,2,None,None,None,"{'Steakhouse': 2, 'Europeenne': 2, 'Pizza': 1, 'Napolitaine': 1, 'Latino': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Francaise': 1, 'Campanie': 1, 'Bresilienne': 1, 'Americaine': 1}",3.73,4.0,3.95,3.5,3.18,0.09,2.09
alinkab,2014,6,5,None,None,suisse,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
PM1223,2015,24,5,None,None,suisse,"{'Europeenne': 14, 'Francaise': 10, 'Italienne': 5, 'Mediterraneenne': 4, 'Pizza': 3, 'Steakhouse': 2, 'Latino': 2, 'Chinoise': 2, 'Asiatique': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Napolitaine': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Campanie': 1, 'Bresilienne': 1, 'Bar_a_vins': 1, 'Amerique_centrale': 1}",3.97,4.04,4.02,3.7,3.59,0.08,2.15
MimiNoixdecoco,2008,6,85,None,None,suisse,"{'Vietnamienne': 1, 'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1, 'Asiatique': 1}",3.5,4.0,3.75,3.5,3.75,0.0,1.5
Sharon S,2015,32,14,25-34,F,suisse,"{'Ethiopienne': 1, 'Sushi': 1, 'Steakhouse': 1, 'Latino': 1, 'Japonaise': 1, 'Bresilienne': 1, 'Asiatique': 1, 'Africaine': 1}",3.86,3.55,3.77,3.14,2.05,0.0,2.27
Emii74,2014,1,1,None,None,france,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
Blumenpfeffer,2009,83,53,35-49,F,france,"{'Europeenne': 10, 'Francaise': 7, 'Pizza': 6, 'Italienne': 6, 'Mediterraneenne': 4, 'Asiatique': 3, 'Suisse': 2, 'Moderne': 2, 'Marocaine': 2, 'Japonaise': 2, 'Indienne': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Pakistanaise': 1, 'Napolitaine': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Campanie': 1, 'Bresilienne': 1}",3.98,3.64,3.51,3.33,2.39,0.06,1.83
daviddR8981GE,2013,20,11,25-34,H,suisse,"{'Mediterraneenne': 3, 'Europeenne': 3, 'Steakhouse': 2, 'Pizza': 2, 'Italienne': 2, 'Marocaine': 1, 'Latino': 1, 'Internationale': 1, 'Grillades': 1, 'Francaise': 1, 'Bresilienne': 1, 'Africaine': 1}",3.53,4.0,4.0,3.39,3.86,0.22,2.22
RickyCanadas,2013,8,8,None,None,suisse,"{'Steakhouse': 2, 'Suisse': 1, 'Pub': 1, 'Latino': 1, 'Bresilienne': 1, 'Brasserie_gastronomique': 1}",3.28,3.56,3.56,3.28,3.28,0.0,2.0
Campa17,2014,1,1,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
LaDo78,2014,2,2,None,None,france,"{'Steakhouse': 1, 'Pub': 1, 'Latino': 1, 'Francaise': 1, 'Europeenne': 1, 'Bresilienne': 1, 'Bar': 1}",2.9,3.4,3.1,3.2,2.9,0.0,2.0
anonymous74000,2014,2,2,None,None,france,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
Cycylewinnii,2013,2,1,None,None,None,"{'Thai': 1, 'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.58,4.0,4.08,3.58,3.5,0.0,2.0
Paw777,2012,35,14,50-64,H,suisse,"{'Europeenne': 8, 'Francaise': 5, 'Suisse': 4, 'Steakhouse': 4, 'Internationale': 2, 'Grillades': 2, 'Chinoise': 2, 'Asiatique': 2, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bresilienne': 1, 'Bar': 1}",4.0,4.11,4.09,3.64,4.01,0.21,2.52
globecoureuse,2011,134,293,25-34,F,suisse,"{'Europeenne': 6, 'Italienne': 4, 'Toscane': 3, 'Pizza': 3, 'Mediterraneenne': 3, 'Italie_du_Centre': 3, 'Cafe': 3, 'Steakhouse': 2, 'Restauration_rapide': 2, 'Francaise': 2, 'Traiteur': 1, 'Sushi': 1, 'Suisse': 1, 'Napolitaine': 1, 'Latino': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Campanie': 1, 'Bresilienne': 1, 'Asiatique': 1}",3.96,3.6,3.94,3.66,3.44,0.12,2.17
Gmt-Time,2012,2,0,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
delphseb,2009,4,4,None,None,france,"{'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Italienne': 1, 'Bresilienne': 1}",3.0,3.5,3.5,3.0,1.75,0.0,2.0
naoutche,2016,9,6,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Europeenne': 1, 'Espagnole': 1, 'Bresilienne': 1}",3.5,4.0,3.88,4.0,1.46,0.0,1.58
kathaju,2016,32,20,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
Leah K,2012,8,5,None,None,None,{},,,,,,,
chiara_chiara10,2015,190,31,None,None,None,"{'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1}",3.5,4.0,4.0,3.5,3.5,0.0,2.0
0filil,2011,23,30,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Latino': 1, 'Bresilienne': 1, 'Asiatique': 1}",4.22,4.06,4.28,3.67,1.78,0.0,1.78
sachar2013,2010,6,324,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,3.5,4.0,1.0,3.0
gaglianeseintheworld,2009,5,64,None,None,suisse,"{'Mediterraneenne': 1, 'Europeenne': 1, 'Espagnole': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
EMPeep,2012,87,264,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Restauration_rapide': 1}",4.25,4.25,4.25,4.5,4.25,0.5,2.0
Sandra_Brbd,2007,53,146,35-49,F,suisse,"{'Europeenne': 10, 'Asiatique': 6, 'Suisse': 4, 'Steakhouse': 4, 'Francaise': 4, 'Europe_centrale': 4, 'Vietnamienne': 3, 'Restauration_rapide': 3, 'Pizza': 3, 'Italienne': 3, 'Grillades': 3, 'Chinoise': 3, 'Thai': 2, 'Mediterraneenne': 2, 'Latino': 2, 'Japonaise': 2, 'Coreenne': 2, 'Americaine': 2, 'Ethiopienne': 1, 'Sushi': 1, 'Peruvienne': 1, 'Libanaise': 1, 'Fusion': 1, 'Diner': 1, 'Bresilienne': 1, 'Bar': 1, 'Argentine': 1, 'Amerique_centrale': 1, 'Africaine': 1}",4.1,4.11,4.07,3.8,2.85,0.0,1.99
Br0wnster,2011,107,61,None,None,turquie,"{'Ethiopienne': 2, 'Africaine': 2, 'Turque': 1, 'Portugaise': 1, 'Europeenne': 1, 'Coreenne': 1, 'Cafe': 1, 'Asiatique': 1}",4.1,3.38,3.17,3.17,2.15,0.0,1.38
mattsU8972XJ,2015,61,14,None,None,suisse,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 4, 'Restauration_rapide': 2, 'Pub': 2, 'Internationale': 2, 'Bar': 2, 'Ethiopienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Cafe': 1, 'Britannique': 1, 'Bar_a_vins': 1, 'Africaine': 1, 'Afghane': 1}",3.62,2.9,2.85,2.66,1.56,0.0,1.44
Greg Z,2016,26,11,None,None,None,"{'Francaise': 5, 'Europeenne': 5, 'Suisse': 2, 'Thai': 1, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Asiatique': 1}",4.14,3.64,3.5,3.42,2.68,0.0,2.14
Z0rglub,2013,160,58,25-34,H,suisse,"{'Europeenne': 24, 'Francaise': 15, 'Italienne': 8, 'Mediterraneenne': 7, 'Asiatique': 6, 'Pizza': 5, 'Cafe': 5, 'Americaine': 5, 'Suisse': 4, 'Moderne': 4, 'Bar': 4, 'Steakhouse': 3, 'Diner': 3, 'Thai': 2, 'Restauration_rapide': 2, 'Europe_centrale': 2, 'Chinoise': 2, 'Soupes': 1, 'Napolitaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Fusion': 1, 'Espagnole': 1, 'Coreenne': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1}",3.95,4.01,3.85,3.65,3.76,0.11,2.19
Jetray67,2009,22,180,None,None,suisse,"{'Steakhouse': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Grillades': 1, 'Francaise': 1, 'Europeenne': 1, 'Coreenne': 1, 'Asiatique': 1}",4.16,4.31,4.16,3.69,3.69,0.0,2.0
Rochdi2013,2013,36,16,None,None,suisse,"{'Europeenne': 5, 'Francaise': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Libanaise': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.07,4.19,3.84,3.79,2.61,0.0,1.89
mycoukie,2014,12,10,None,None,suisse,"{'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.7,3.85,3.55,3.55,2.4,0.0,2.0
swissice2016,2016,16,10,None,None,suisse,"{'Europeenne': 5, 'Francaise': 4, 'Traiteur': 3, 'Brasserie_gastronomique': 3, 'Bar': 3, 'Suisse': 1, 'Portugaise': 1}",3.89,3.78,3.67,3.28,2.22,0.0,2.22
948rose,2016,21,19,65+,F,suisse,"{'Europeenne': 9, 'Suisse': 7, 'Francaise': 5, 'Moderne': 2, 'Mediterraneenne': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1}",4.18,4.28,4.24,4.07,3.51,0.12,2.34
mister-vidocq,2015,32,19,None,None,suisse,"{'Europeenne': 5, 'Suisse': 4, 'Mediterraneenne': 3, 'Italienne': 3, 'Pizza': 2, 'Francaise': 2, 'Thai': 1, 'Steakhouse': 1, 'Saine': 1, 'Mexicaine': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,4.05,4.0,3.85,2.06,0.0,1.92
wormsc,2017,178,45,35-49,None,france,"{'Europeenne': 4, 'Suisse': 3, 'Francaise': 3, 'Restauration_rapide': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1}",3.98,4.1,4.05,3.86,3.38,0.0,1.83
nd01210,2016,15,11,None,None,suisse,"{'Francaise': 5, 'Europeenne': 2, 'Steakhouse': 1, 'Italienne': 1, 'Grillades': 1}",4.07,2.33,2.17,2.14,1.95,0.0,2.0
a2line74,2013,23,21,None,None,france,"{'Francaise': 3, 'Italienne': 2, 'Americaine': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Moderne': 1, 'Mexicaine': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1, 'Amerique_centrale': 1}",3.63,3.47,3.67,3.4,3.43,0.0,1.93
beevoyage,2011,82,36,25-34,F,suisse,"{'Europeenne': 8, 'Suisse': 5, 'Francaise': 4, 'Mediterraneenne': 2, 'Moderne': 2, 'Pizza': 1, 'Italienne': 1, 'Grillades': 1, 'Fusion': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",3.96,4.06,4.01,3.76,3.6,0.12,2.21
Sigauster,2018,87,10,None,None,suisse,"{'Asiatique': 3, 'Cafe': 2, 'Thai': 1, 'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Europeenne': 1, 'Bangladaise': 1}",3.65,3.73,3.58,3.31,2.77,0.0,2.0
gabs0484,2010,24,157,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3, 'Asiatique': 3, 'Thai': 2, 'Francaise': 2, 'Chinoise': 2, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1}",3.94,3.87,3.76,3.48,3.1,0.0,1.84
Melanie B,2013,133,44,None,None,georgie,"{'Europeenne': 5, 'Pizza': 3, 'Italienne': 3, 'Mediterraneenne': 2, 'Francaise': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Suisse': 1, 'Pakistanaise': 1, 'Napolitaine': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Coreenne': 1, 'Campanie': 1}",4.02,3.95,3.77,3.5,3.67,0.16,2.16
maryiposa,2016,28,5,25-34,F,suisse,"{'Europeenne': 7, 'Mediterraneenne': 5, 'Francaise': 4, 'Fusion': 3, 'Saine': 2, 'Italienne': 2, 'Asiatique': 2, 'Toscane': 1, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Espagnole': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",4.05,4.15,4.07,3.7,1.34,0.11,2.17
Christianmartin,2012,57,22,None,None,suisse,"{'Europeenne': 14, 'Francaise': 11, 'Suisse': 5, 'Italienne': 4, 'Asiatique': 4, 'Mediterraneenne': 3, 'Chinoise': 3, 'Portugaise': 2, 'Europe_centrale': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Napolitaine': 1, 'Moderne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Fusion': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1}",4.13,3.81,3.75,3.39,2.75,0.16,2.24
pieibielou,2016,30,14,25-34,H,suisse,{},,,,,,,
123cedricm,2015,22,15,None,None,suisse,"{'Europeenne': 4, 'Suisse': 2, 'Francaise': 2, 'Pizza': 1, 'Mexicaine': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1}",4.14,4.32,4.14,3.82,2.71,0.0,2.29
Trek825061,2018,5,2,None,None,None,"{'Cafe': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mexicaine': 1, 'Bar': 1, 'Australienne': 1}",4.06,3.28,3.17,2.89,0.0,0.0,2.0
jordanmaire9,2018,7,5,None,None,france,"{'Pub': 1, 'Mexicaine': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1, 'Americaine': 1}",4.35,2.46,2.46,2.31,1.23,0.0,2.0
Boutchch,2013,40,13,None,None,suisse,"{'Europeenne': 9, 'Suisse': 6, 'Francaise': 6, 'Italienne': 2, 'Thai': 1, 'Steakhouse': 1, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",4.13,4.2,4.12,3.77,2.85,0.0,2.1
damme_ginette,2014,14,13,None,None,suisse,"{'Francaise': 3, 'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1}",3.83,3.83,3.77,3.17,1.9,0.2,2.13
545pauli,2017,6,5,None,None,suisse,"{'Europeenne': 5, 'Suisse': 4, 'Steakhouse': 1, 'Francaise': 1}",4.21,4.24,4.21,3.86,2.02,0.0,2.24
mdamdam,2015,27,16,None,None,None,"{'Italienne': 3, 'Europeenne': 3, 'Francaise': 2, 'Traiteur': 1, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Romana': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latium': 1, 'Italie_du_Centre': 1, 'Chinoise': 1, 'Asiatique': 1}",4.3,4.47,4.15,3.93,1.78,0.0,2.07
Youlia86,2015,53,11,25-34,F,suisse,"{'Europeenne': 27, 'Italienne': 20, 'Mediterraneenne': 19, 'Francaise': 11, 'Suisse': 9, 'Pizza': 4, 'Bar_a_vins': 4, 'Toscane': 2, 'Moderne': 2, 'Lombarde': 2, 'Italie_du_Nord': 2, 'Italie_du_Centre': 2, 'Diner': 2, 'Europe_centrale': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.18,3.99,3.97,3.58,3.34,0.18,2.42
SYLROL34,2012,119,361,None,None,france,"{'Francaise': 7, 'Europeenne': 7, 'Suisse': 2, 'Vietnamienne': 1, 'Thai': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.65,3.85,3.78,3.53,2.88,0.14,2.14
tybaltm,2016,7,2,None,None,suisse,"{'Europeenne': 4, 'Francaise': 3, 'Americaine': 3, 'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Cafe': 1, 'Bar': 1}",3.94,3.94,3.91,3.63,3.41,0.0,2.0
fme73,2016,3,5,None,None,suisse,"{'Pub': 2, 'Bar': 2, 'Americaine': 2, 'Suisse': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.06,4.06,4.06,4.06,0.0,0.0,2.0
nchl03,2015,15,7,None,None,suisse,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 2, 'Italienne': 2, 'Asiatique': 2, 'Steakhouse': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Fusion': 1, 'Chinoise': 1}",3.96,3.96,3.97,3.72,2.85,0.0,2.08
coco1255,2016,23,13,None,None,suisse,"{'Europeenne': 8, 'Suisse': 5, 'Italienne': 4, 'Pizza': 3, 'Francaise': 3, 'Thai': 1, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Asiatique': 1}",3.94,4.11,4.01,3.82,2.88,0.12,2.0
p4gu,2014,51,35,25-34,H,suisse,"{'Europeenne': 8, 'Italienne': 6, 'Pizza': 3, 'Francaise': 3, 'Bar': 3, 'Americaine': 3, 'Suisse': 2, 'Mediterraneenne': 2, 'Sushi': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Grecque': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",3.94,4.05,3.78,3.64,2.57,0.0,2.11
TNEDER,2007,113,219,None,None,france,"{'Europeenne': 7, 'Francaise': 4, 'Pizza': 2, 'Italienne': 2, 'Asiatique': 2, 'Suedoise': 1, 'Suisse': 1, 'Steakhouse': 1, 'Indienne': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bangladaise': 1, 'Americaine': 1}",3.79,3.8,3.84,3.72,3.45,0.11,1.97
JLB1978Nyon,2011,9,9,None,None,suisse,"{'Europeenne': 3, 'Francaise': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1}",3.86,4.36,3.86,3.5,3.71,0.0,2.14
bibilaterreur,2016,21,8,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.18,4.25,4.18,4.11,2.84,0.0,2.0
poiuztre,2016,19,9,None,None,suisse,"{'Europeenne': 12, 'Francaise': 7, 'Suisse': 6, 'Italienne': 6, 'Pizza': 3, 'Mediterraneenne': 3, 'Asiatique': 3, 'Vietnamienne': 1, 'Thai': 1, 'Steakhouse': 1, 'Soupes': 1, 'Pub': 1, 'Portugaise': 1, 'Indienne': 1, 'Bar': 1}",3.77,3.85,3.82,3.42,2.58,0.08,2.08
gnath,2010,36,73,35-49,F,None,"{'Suisse': 3, 'Europeenne': 3, 'Francaise': 2, 'Toscane': 1, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Grillades': 1}",3.97,4.06,3.97,3.75,4.09,0.0,2.0
608baptistej,2014,3,2,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1}",3.93,4.14,3.93,3.64,3.79,0.0,2.0
Ratshell,2007,40,97,None,None,suisse,"{'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Britannique': 1, 'Bar': 1, 'Asiatique': 1}",4.0,3.64,3.68,3.68,3.86,0.0,2.0
DanielG2528,2007,4,179,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Steakhouse': 1, 'Peruvienne': 1, 'Latino': 1, 'Grillades': 1, 'Francaise': 1, 'Bar': 1}",4.12,4.44,4.44,4.25,0.0,0.0,2.0
Loris_voyage,2019,13,8,None,None,None,"{'Francaise': 2, 'Steakhouse': 1, 'Sri_lankaise': 1, 'Portugaise': 1, 'Pakistanaise': 1, 'Indienne': 1, 'Europeenne': 1, 'Bangladaise': 1, 'Asiatique': 1}",4.11,3.25,3.39,2.89,1.25,0.0,1.67
davidvincent,2010,13,387,25-34,H,None,"{'Francaise': 4, 'Europeenne': 4, 'Suisse': 2, 'Sushi': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",3.66,3.82,3.62,3.41,3.71,0.0,2.18
JBO34,2009,71,214,25-34,H,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Bar': 2, 'Ethiopienne': 1, 'Portugaise': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1, 'Coreenne': 1, 'Asiatique': 1, 'Africaine': 1}",3.79,3.82,4.0,3.37,2.89,0.0,2.0
19Andy86,2012,11,14,None,None,suisse,"{'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Italienne': 1, 'Europeenne': 1, 'Argentine': 1}",3.75,4.25,4.25,3.75,2.0,0.0,2.0
B M,2013,60,29,None,None,suisse,"{'Europeenne': 5, 'Suisse': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Francaise': 2, 'Peruvienne': 1, 'Mexicaine': 1, 'Latino': 1, 'Internationale': 1, 'Amerique_centrale': 1}",4.23,4.3,4.3,3.79,3.64,0.32,2.57
chris080174,2012,11,11,None,None,suisse,"{'Suisse': 2, 'Pizza': 2, 'Italienne': 2, 'Europeenne': 2, 'Brasserie_gastronomique': 2, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Francaise': 1}",3.78,2.84,2.69,2.38,1.44,0.0,2.0
