username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
lltibo,2011,48,87,25-34,H,None,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1}",3.56,3.78,3.56,3.28,3.78,0.0,2.0
fxsophie,2016,6,3,None,None,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
EGR0154,2013,89,33,None,None,france,"{'Suisse': 2, 'Europeenne': 2, 'Pub': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Bar': 1}",3.85,4.19,4.0,3.35,2.77,0.0,2.38
294delphinet,2009,4,56,None,None,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Poupie1307,2008,189,184,35-49,H,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
MimieBretB,2012,32,12,25-34,F,france,"{'Suisse': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,3.78,0.0,1.56
Enfrein I,2016,2,2,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
503bro,2014,213,79,None,None,grece,"{'Europeenne': 9, 'Europe_centrale': 8, 'Autrichienne': 8, 'Bar': 6, 'Pub': 5, 'Internationale': 4, 'Allemande': 3, 'Suisse': 1, 'Pizza': 1, 'Cafe': 1}",3.96,3.85,3.94,3.72,3.77,0.0,2.0
Bruno_la_Robine,2014,26,24,35-49,H,france,"{'Suisse': 2, 'Europeenne': 2, 'Italienne': 1, 'Europe_centrale': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
doughy84,2012,67,167,25-34,H,suisse,"{'Sushi': 3, 'Japonaise': 3, 'Europeenne': 3, 'Asiatique': 3, 'Suisse': 2, 'Francaise': 2, 'Americaine': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Internationale': 1}",4.03,2.76,2.77,2.51,2.1,0.0,1.65
Chrissouille25,2010,18,10,25-34,F,None,"{'Europeenne': 5, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Francaise': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pakistanaise': 1, 'Libanaise': 1, 'Indienne': 1, 'Diner': 1, 'Cafe': 1}",4.0,4.12,4.07,3.77,2.66,0.0,2.0
80j_r_meb,2015,8,6,None,None,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
78cchristophe,2015,12,9,None,None,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Diegau,2015,2,2,None,None,suisse,"{'Europeenne': 2, 'Toscane': 1, 'Suisse': 1, 'Sicilienne': 1, 'Romana': 1, 'Pizza': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Latium': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Campanie': 1}",4.14,4.14,4.14,3.64,4.14,0.0,2.0
Tomtom44300,2009,9,13,25-34,H,maroc,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
famouscamouille,2015,37,36,18-24,None,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
frenchguyanese,2010,16,13,25-34,None,guyane francaise,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
BernardL596,2011,149,490,None,None,france,"{'Suisse': 1, 'Mediterraneenne': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.78,4.0,0.0,2.0
Cyrille V,2010,143,209,25-34,H,france,"{'Europeenne': 2, 'Thai': 1, 'Suisse': 1, 'Singapourienne': 1, 'Restauration_rapide': 1, 'Francaise': 1, 'Asiatique': 1}",4.0,4.0,3.88,3.38,3.75,0.0,2.0
Lauratravelsandfood,2011,27,14,25-34,F,france,"{'Europeenne': 4, 'Suisse': 3, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1}",3.88,4.16,4.0,3.94,4.03,0.0,1.69
26pascalv,2014,10,5,None,None,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
leonardi660,2012,63,550,65+,H,suisse,"{'Europeenne': 5, 'Suisse': 4, 'Francaise': 3, 'Steakhouse': 2, 'Restauration_rapide': 1, 'Internationale': 1, 'Cafe': 1}",4.09,4.09,3.84,3.66,3.93,0.0,1.86
Crokemitaine1,2014,56,36,25-34,H,france,"{'Europeenne': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Francaise': 1}",4.0,4.0,4.0,4.0,4.0,0.0,1.5
16nataliak,2013,50,35,None,None,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
carber1969,2011,9,9,35-49,F,None,"{'Europeenne': 2, 'Suisse': 1, 'Francaise': 1, 'Europe_centrale': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
lucisalice,2012,71,53,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Estellia,2009,163,128,25-34,F,france,"{'Europeenne': 4, 'Suisse': 3, 'Pub': 1, 'Pizza': 1, 'Bar': 1}",4.0,3.88,4.0,3.78,3.88,0.0,2.0
marizeta65,2012,109,72,35-49,F,suisse,"{'Europeenne': 9, 'Suisse': 6, 'Italienne': 5, 'Mediterraneenne': 4, 'Francaise': 3, 'Asiatique': 3, 'Thai': 2, 'Pizza': 2, 'Sushi': 1, 'Romana': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Pakistanaise': 1, 'Libanaise': 1, 'Latium': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Indienne': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Bar': 1, 'Americaine': 1}",4.17,4.29,4.09,3.88,2.87,0.0,1.96
LudButz,2012,11,11,None,None,None,"{'Suisse': 1, 'Indienne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.29,4.0,4.0,3.79,3.71,0.0,2.0
Cooper147,2009,58,202,35-49,F,france,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Internationale': 1, 'Cafe': 1}",4.0,4.0,3.81,3.5,3.81,0.0,2.0
LePaloisdu973,2012,32,113,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
RoseFoster,2012,18,9,None,None,None,"{'Asiatique': 2, 'Sushi': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Americaine': 1}",3.65,3.77,3.77,3.5,3.77,0.0,2.0
cath t,2012,12,5,50-64,F,None,"{'Suisse': 2, 'Europeenne': 2, 'Italienne': 1, 'Indienne': 1, 'Europe_centrale': 1}",3.8,4.0,3.8,3.5,3.8,0.0,2.0
Denise Z,2011,4,3,None,None,france,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
scorpions65,2010,348,139,50-64,F,france,"{'Europeenne': 2, 'Suisse': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.0,4.0,4.28,3.5,4.0,0.0,2.56
shabourdin,2011,31,19,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Francaise': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
jejelucie,2011,10,3,25-34,H,france,"{'Europeenne': 3, 'Suisse': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1}",3.33,3.44,3.67,2.94,3.44,0.0,2.0
Peru201193Las ,2008,174,89,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
MelanieV415,2008,26,28,None,None,canada,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"betheball1966Londres, ",2010,60,150,35-49,H,royaume-uni,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
CKY281,2013,609,84,None,None,None,"{'Europeenne': 4, 'Suisse': 3, 'Francaise': 3, 'Italienne': 2, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1}",4.29,4.19,4.31,3.9,3.24,0.0,2.0
"Sufian ADhahran, ",2013,29,11,50-64,H,arabie saoudite,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
rukkund,2012,42,33,None,None,portugal,{},,,,,,,
courtneyf399,2014,3,4,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
koifish724,2014,20,12,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Louvul,2005,58,39,50-64,H,None,{},,,,,,,
WackyDan,2012,106,650,35-49,H,australie,{},,,,,,,
michaelcU7013US,2016,56,15,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
891olegm,2013,8,132,None,None,moldavie,{},,,,,,,
LaRoyeux,2016,3,3,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
r0lvh,2009,138,449,None,None,norvege,"{'Suisse': 3, 'Europeenne': 3, 'Pub': 1, 'Francaise': 1, 'Bar': 1}",4.17,3.83,4.0,3.5,4.0,0.0,2.0
"bioddLiverpool, ",2014,13,9,35-49,H,royaume-uni,"{'Europeenne': 2, 'Suisse': 1, 'Bar': 1, 'Americaine': 1}",4.22,4.22,4.22,3.72,2.22,0.0,2.0
Joyce N,2016,12,6,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
JRCapelNew Jersey,2009,54,116,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
bigcop73,2007,172,174,35-49,H,suisse,"{'Europeenne': 4, 'Suisse': 3, 'Francaise': 2, 'Thai': 1, 'Mediterraneenne': 1, 'Asiatique': 1}",3.98,4.06,4.04,3.73,3.71,0.15,1.62
tlueEast ,2013,15,159,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Halvard S,2014,18,183,50-64,H,norvege,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
plantee3,2016,15,8,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
mx16,2010,10,11,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"HolyrocksBurgess Hill, ",2007,6,25,None,None,royaume-uni,"{'Suisse': 2, 'Europeenne': 2, 'Francaise': 1}",4.25,4.25,4.0,3.75,4.0,0.0,2.0
"ash19721705Preston, ",2008,42,36,None,None,royaume-uni,"{'Thai': 1, 'Suisse': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.0,4.25,3.5,3.75,0.0,2.0
King A,2015,30,20,None,None,belgique,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"leedsd2013Leeds, ",2013,33,249,None,None,royaume-uni,"{'Suisse': 1, 'Indienne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.28,4.28,3.78,4.0,0.0,2.0
aristocrat2001,2010,14,102,None,None,russie,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"Scott GCroydon, ",2011,43,21,None,None,royaume-uni,"{'Suisse': 1, 'Pub': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.75,4.0,0.0,2.0
Jacob B,2015,34,12,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Americaine': 1}",4.18,4.18,4.18,3.82,4.21,0.0,2.07
CiroBarilla,2015,8,6,None,None,australie,{},,,,,,,
hatice-kd,2015,34,20,None,None,None,{},,,,,,,
547suzanh,2014,6,4,None,None,liban,{},,,,,,,
alvadiserpajr,2008,181,122,35-49,H,None,"{'Indienne': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,4.0,0.0,2.0
"SwissMiss33West Sussex, ",2008,31,33,35-49,F,royaume-uni,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
BenostRiga,2012,27,34,65+,H,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
ninabodinaSaint Simons ,2010,19,308,None,None,georgie,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Skigasp,2011,140,123,None,None,suisse,"{'Europeenne': 5, 'Suisse': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Asiatique': 2, 'Sarde': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Chinoise': 1}",4.08,4.0,4.17,3.67,4.08,0.17,2.17
hopebh,2007,160,82,35-49,F,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Cosomot,2013,89,175,None,None,russie,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"LaurajanewinklerLondres, ",2011,3,2,25-34,F,royaume-uni,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"FLYDAN3717Seattle, ",2011,106,119,25-34,H,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
AdictedTraveler,2008,123,199,None,None,canada,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Eindvijand,2010,78,156,35-49,H,belgique,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
519Michelle,2012,11,14,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
yanka7,2008,87,111,35-49,F,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Sharon F,2008,46,106,None,None,irlande,"{'Europeenne': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Francaise': 1}",4.0,4.0,4.0,4.0,4.0,0.0,1.5
"TaraSmith_ALDecatur, ",2008,48,16,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1}",4.0,4.0,4.0,3.67,4.17,0.0,2.0
Ton18,2009,5,2,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Francaise': 1}",4.25,4.25,4.0,3.75,4.0,0.0,2.0
home-sweet-brumBirmingham UK,2010,135,62,25-34,H,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
familiadtu,2011,7,5,None,None,espagne,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"Laurens_NYJeffLaurens, ",2006,49,43,65+,H,None,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
15aureliek,2015,33,36,25-34,F,suisse,"{'Europeenne': 4, 'Restauration_rapide': 2, 'Mediterraneenne': 2, 'Americaine': 2, 'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Espagnole': 1, 'Diner': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",3.94,3.92,3.87,3.48,3.88,0.0,2.15
catherine w,2014,12,5,None,None,suisse,"{'Mediterraneenne': 2, 'Europeenne': 2, 'Suisse': 1, 'Marocaine': 1, 'Internationale': 1, 'Indienne': 1, 'Francaise': 1, 'Cafe': 1, 'Asiatique': 1, 'Africaine': 1}",3.67,3.67,3.5,3.17,4.25,0.0,2.0
valisemetal,2022,59,22,None,None,suisse,"{'Europeenne': 6, 'Mediterraneenne': 5, 'Italienne': 5, 'Bar': 3, 'Suisse': 2, 'Pizza': 2, 'Libanaise': 2, 'Espagnole': 2, 'Asiatique': 2, 'Sushi': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Napolitaine': 1, 'Marocaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Francaise': 1, 'Campanie': 1}",4.1,4.14,3.98,3.84,2.9,0.07,2.05
Thefineobserver,2016,95,22,None,None,suisse,"{'Europeenne': 7, 'Italienne': 4, 'Mediterraneenne': 3, 'Pub': 2, 'Moderne': 2, 'Francaise': 2, 'Cafe': 2, 'Bar': 2, 'Asiatique': 2, 'Thai': 1, 'Suisse': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Chinoise': 1}",3.95,4.05,4.0,3.45,3.94,0.39,2.58
stephanem875,2015,59,40,None,None,royaume-uni,"{'Europeenne': 13, 'Suisse': 6, 'Francaise': 5, 'Traiteur': 4, 'Mediterraneenne': 4, 'Italienne': 4, 'Toscane': 2, 'Thai': 2, 'Italie_du_Centre': 2, 'Steakhouse': 1, 'Saine': 1, 'Pizza': 1, 'Moderne': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Americaine': 1}",3.94,4.07,3.95,3.62,2.95,0.28,2.4
SW2210,2008,41,84,None,None,france,"{'Europeenne': 4, 'Suisse': 3, 'Francaise': 2, 'Asiatique': 2, 'Thai': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Americaine': 1}",4.12,4.27,4.12,4.12,3.15,0.0,1.69
adelinet2015,2015,59,24,None,None,france,"{'Saine': 2, 'Mediterraneenne': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Asiatique': 1}",4.15,4.29,4.0,3.94,2.76,0.0,2.0
yannmoynat,2010,13,6,None,None,suisse,"{'Europeenne': 6, 'Francaise': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Sushi': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Japonaise': 1, 'Internationale': 1, 'Espagnole': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.7,3.92,3.68,3.66,3.74,0.0,1.84
BSL2011,2011,27,15,None,None,suisse,"{'Europeenne': 4, 'Mediterraneenne': 2, 'Francaise': 2, 'Europe_centrale': 2, 'Suisse': 1, 'Italienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.18,3.24,3.37,3.08,2.26,0.0,1.58
axelle s,2012,14,10,None,None,suisse,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 2, 'Mediterraneenne': 1, 'Moderne': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",3.79,3.85,3.9,3.58,3.88,0.19,2.19
Nhuy01,2013,50,26,None,None,belgique,"{'Europeenne': 4, 'Saine': 2, 'Mediterraneenne': 2, 'Suisse': 1, 'Internationale': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Cafe': 1}",3.79,4.02,3.79,3.74,1.33,0.0,2.19
fatiha p,2018,40,29,None,None,None,"{'Vietnamienne': 3, 'Asiatique': 3, 'Thai': 2, 'Japonaise': 2, 'Italienne': 2, 'Francaise': 2, 'Europeenne': 2, 'Chinoise': 2, 'Sushi': 1, 'Restaurants_de_biere': 1, 'Pub': 1, 'Pizza': 1, 'Pakistanaise': 1, 'Mediterraneenne': 1, 'Indienne': 1, 'Grillades': 1, 'Cafe': 1, 'Bar': 1}",4.09,4.2,4.15,4.05,1.57,0.11,1.86
PRlignon,2015,20,8,None,None,suisse,"{'Europeenne': 8, 'Pizza': 5, 'Italienne': 4, 'Francaise': 4, 'Americaine': 3, 'Suisse': 2, 'Mediterraneenne': 2, 'Restauration_rapide': 1, 'Moderne': 1, 'Brasserie_gastronomique': 1}",3.74,3.39,3.33,2.92,2.76,0.0,1.64
Typhn,2011,35,13,None,None,None,"{'Europeenne': 4, 'Asiatique': 4, 'Thai': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Indienne': 2, 'Francaise': 2, 'Cafe': 2, 'Bar': 2, 'Singapourienne': 1, 'Peruvienne': 1, 'Latino': 1, 'Fusion': 1, 'Bar_a_vins': 1, 'Amerique_centrale': 1}",3.87,3.96,3.83,3.59,4.01,0.11,2.13
mymygva74,2014,77,32,None,None,suisse,"{'Europeenne': 13, 'Mediterraneenne': 10, 'Italienne': 10, 'Francaise': 9, 'Asiatique': 4, 'Suisse': 3, 'Pizza': 3, 'Indienne': 3, 'Thai': 1, 'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Italie_du_Sud': 1, 'Grillades': 1, 'Coreenne': 1, 'Campanie': 1}",3.82,4.04,3.91,3.56,3.48,0.0,2.03
FinBecGeneve,2014,42,24,None,None,suisse,"{'Europeenne': 6, 'Mediterraneenne': 4, 'Italienne': 4, 'Asiatique': 4, 'Thai': 3, 'Pizza': 3, 'Francaise': 2, 'Vietnamienne': 1, 'Suisse': 1, 'Soupes': 1, 'Singapourienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Cafe': 1}",3.77,3.94,3.66,3.52,2.67,0.0,2.0
Nanasstazia,2017,2,1,None,None,None,"{'Europeenne': 2, 'Italienne': 1, 'Cafe': 1}",2.93,3.29,2.93,2.79,1.14,0.0,2.0
Colonel59,2012,52,20,None,None,suisse,"{'Europeenne': 15, 'Francaise': 12, 'Brasserie_gastronomique': 6, 'Mediterraneenne': 5, 'Italienne': 5, 'Traiteur': 4, 'Bar': 4, 'Suisse': 3, 'Steakhouse': 2, 'Libanaise': 2, 'Diner': 2, 'Saine': 1, 'Moderne': 1, 'Mexicaine': 1, 'Italie_du_Sud': 1, 'Italie_du_Nord': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Grillades': 1, 'Europe_centrale': 1}",4.07,3.89,3.91,3.43,2.37,0.0,2.1
Alan P,2012,79,66,None,None,australie,"{'Italienne': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
nicolasc212,2014,10,11,None,None,france,"{'Sushi': 2, 'Japonaise': 2, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",3.67,3.88,3.96,3.25,1.67,0.0,2.42
Hervech68,2020,6,4,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Cafe': 1}",3.9,4.1,4.1,3.3,2.4,0.0,2.6
SMLT74,2016,65,39,18-24,F,france,"{'Francaise': 4, 'Europeenne': 4, 'Sushi': 2, 'Japonaise': 2, 'Brasserie_gastronomique': 2, 'Suisse': 1}",4.12,4.19,4.1,3.67,3.33,0.0,2.17
195vincentc,2013,40,29,35-49,H,luxembourg,"{'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.0,3.88,3.88,3.26,3.88,0.0,2.24
818silv,2014,34,123,None,None,suisse,"{'Europeenne': 5, 'Mediterraneenne': 4, 'Francaise': 3, 'Sushi': 2, 'Japonaise': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Libanaise': 1, 'Italienne': 1, 'Espagnole': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1}",4.24,4.29,4.29,3.84,3.25,0.22,2.22
Maxpoo59,2013,308,138,25-34,H,france,"{'Europeenne': 3, 'Suisse': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Americaine': 1, 'Allemande': 1}",4.04,3.85,3.69,3.54,3.69,0.0,1.69
"philjh59Chesham, ",2018,134,49,None,None,royaume-uni,"{'Restauration_rapide': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,3.5,0.0,1.0
Jean-Paul G,2010,11,168,None,None,suisse,"{'Europeenne': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Irlandaise': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.82,3.71,3.89,3.46,2.32,0.0,1.86
mark1219WR,2010,33,27,None,None,suisse,"{'Restauration_rapide': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,3.5,0.0,1.0
angelankita,2015,132,29,25-34,F,inde,"{'Restauration_rapide': 2, 'Cafe': 2, 'Americaine': 2, 'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",3.31,3.52,3.42,3.12,1.96,0.0,1.58
Betty I,2015,34,17,None,None,None,"{'Restauration_rapide': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,3.5,0.0,1.0
JTrecker,2015,55,29,None,None,canada,"{'Restauration_rapide': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,3.5,0.0,1.0
monicat544,2007,6,69,None,None,None,"{'Restauration_rapide': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,3.5,0.0,1.0
Fermoea,2015,38,18,None,None,None,"{'Francaise': 5, 'Europeenne': 4, 'Mediterraneenne': 3, 'Libanaise': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Italienne': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.24,4.28,4.17,3.92,3.65,0.0,1.94
cottagnoud a,2010,25,152,None,None,suisse,"{'Italienne': 6, 'Europeenne': 6, 'Mediterraneenne': 4, 'Suisse': 3, 'Francaise': 3, 'Pizza': 2, 'Asiatique': 2, 'Toscane': 1, 'Thai': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Indonesienne': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Bar_a_vins': 1}",3.87,4.02,3.97,3.77,3.22,0.0,2.02
Lennart51,2009,48,22,50-64,H,suisse,"{'Europeenne': 7, 'Francaise': 5, 'Mediterraneenne': 4, 'Italienne': 3, 'Suisse': 2, 'Moderne': 2, 'Thai': 1, 'Pizza': 1, 'Internationale': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Asiatique': 1}",3.97,3.53,3.53,3.1,3.37,0.33,2.41
LalalaL16,2018,3,1,None,None,None,"{'Ethiopienne': 1, 'Suisse': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Africaine': 1}",3.88,4.29,3.58,3.88,2.33,0.0,2.0
Anais_26B,2017,4,2,None,None,suisse,"{'Ethiopienne': 1, 'Turque': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Cafe': 1, 'Americaine': 1, 'Africaine': 1}",4.19,4.31,4.06,3.91,2.56,0.0,2.0
