username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
samueldX9464AB,2017,166,56,None,None,france,"{'Francaise': 5, 'Europeenne': 4, 'Bar': 2, 'Pub': 1, 'Italienne': 1, 'Cafe': 1, 'Americaine': 1}",3.32,3.34,3.45,3.08,2.03,0.0,1.79
raphaelrey000,2013,3,3,None,None,suisse,"{'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.14,3.0,3.29,0.0,2.0
SoniaC5314,2018,1,1,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
lyndsay8,2016,12,9,None,None,suisse,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
melanieJ12345,2008,51,76,25-34,F,france,"{'Francaise': 4, 'Europeenne': 4, 'Italienne': 2, 'Bar': 2, 'Toscane': 1, 'Sicilienne': 1, 'Romana': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Pizza': 1, 'Latium': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Diner': 1, 'Americaine': 1}",3.86,3.94,3.86,3.7,2.58,0.0,1.8
kerkouant,2015,129,57,65+,H,france,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Bar': 1}",3.79,3.79,3.79,3.57,4.29,0.0,2.0
benemangiare,2017,158,57,50-64,H,italie,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
pad476,2012,3,3,None,None,suisse,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
Ile C,2016,26,18,35-49,F,italie,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
d_lineg,2014,114,95,18-24,F,france,"{'Europeenne': 4, 'Francaise': 3, 'Bar': 2, 'Pub': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Belge': 1}",3.72,3.72,3.86,3.47,3.89,0.0,2.0
rafaelrr1946,2014,39,8,None,None,espagne,"{'Europeenne': 3, 'Francaise': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Espagnole': 1, 'Bar': 1, 'Asiatique': 1}",3.69,4.0,3.85,3.5,3.81,0.0,2.0
Cuennet P,2016,23,21,None,None,france,"{'Thai': 1, 'Pub': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",3.28,3.5,3.5,3.44,2.22,0.0,1.56
595manonl,2016,5,5,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
Laetitiaetvins,2008,328,131,None,None,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
Orel190185,2014,25,15,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
apibo,2012,5,6,None,None,suisse,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.75,3.5,3.5,2.0,0.0,2.0
Mellekiwi,2012,27,49,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Bar': 2, 'Pub': 1}",3.71,3.71,3.71,3.21,4.21,0.0,2.0
erbas t,2016,1,1,None,None,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
benoitl691,2012,32,26,25-34,H,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
238lenkad,2015,2,2,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Francaise': 1, 'Bar': 1}",3.5,3.75,3.75,3.5,2.0,0.0,2.0
melissaaa69,2015,3,3,None,None,france,"{'Thai': 1, 'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1}",3.75,3.5,3.75,3.25,2.0,0.0,2.0
Jejery1,2015,1,2,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
alabelletoile,2014,33,40,None,None,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
483jeanl,2015,1,1,None,None,suisse,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
dm768,2015,14,12,None,None,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
toshy13,2012,28,19,35-49,H,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
superbreizh29,2006,434,355,25-34,H,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
Aberleyvan,2014,10,9,None,None,None,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.83,3.83,3.67,3.67,0.0,2.0
PaulLarmond,2010,57,32,50-64,H,None,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,3.83,0.0,2.0
ThomasF993,2012,20,18,25-34,H,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
jfv114,2013,11,7,None,None,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
Denis_du_41,2011,609,332,50-64,H,france,"{'Francaise': 2, 'Europeenne': 2, 'Pub': 1, 'Bar': 1}",4.06,4.06,4.06,3.56,4.0,0.56,2.56
Spencer D,2013,49,41,35-49,H,france,"{'Thai': 2, 'Europeenne': 2, 'Asiatique': 2, 'Pub': 1, 'Grillades': 1, 'Grecque': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Bar_a_vins': 1, 'Bar': 1}",3.83,4.05,3.83,3.76,4.12,0.0,2.0
Marc Olivier M,2010,12,5,18-24,H,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
"SFO87Londres, ",2014,80,26,35-49,H,royaume-uni,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
MilanoMichelle,2011,6,10,50-64,F,italie,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
"MoeAlnLondres, ",2014,57,48,None,None,royaume-uni,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
yodachild74,2016,23,16,None,None,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
Paulo R,2016,4,14,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
"GillianM109Wellington, ",2012,123,65,65+,F,nouvelle-zelande,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
rmc1971,2005,302,179,35-49,H,None,"{'Europeenne': 2, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1, 'Bar': 1}",3.69,3.88,3.88,3.19,4.19,0.0,2.38
RanaC18,2009,182,137,35-49,F,france,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
Steven B,2009,7,7,None,None,None,"{'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
Jose S,2011,6,9,None,None,suisse,"{'Restauration_rapide': 1, 'Francaise': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Americaine': 1}",4.22,4.28,4.22,3.78,3.94,0.44,2.44
ground_otter,2010,70,146,25-34,F,suisse,"{'Europeenne': 4, 'Suisse': 2, 'Italienne': 2, 'Mediterraneenne': 1, 'Francaise': 1, 'Cafe': 1, 'Bar': 1}",3.93,3.87,3.9,3.73,2.53,0.0,1.8
Luis S,2018,1,1,None,None,None,"{'Suisse': 1, 'Fusion': 1, 'Diner': 1, 'Cafe': 1}",3.5,3.0,2.5,2.5,2.5,0.0,2.0
jeremysQ5504OZ,2017,48,24,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Bar': 1}",4.0,4.0,4.25,3.75,4.0,0.0,2.0
bastienhd,2014,27,26,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Italienne': 1, 'Bar': 1}",3.82,3.93,3.96,3.68,3.82,0.29,2.29
amirdaviKfar ,2011,180,188,35-49,H,israel,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.14,4.32,3.82,4.0,0.0,2.0
"Jack RLondres, ",2017,4,5,25-34,H,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.0,3.5,3.5,3.5,4.0,0.0,2.0
BernardS1624,2016,17,9,None,None,portugal,"{'Europeenne': 5, 'Suisse': 3, 'Portugaise': 1, 'Francaise': 1}",4.27,4.27,4.39,3.84,0.68,0.0,2.0
JulieJ8019,2016,3,2,None,None,suisse,"{'Europeenne': 2, 'Bar': 2, 'Americaine': 2, 'Suisse': 1, 'Pub': 1, 'Moderne': 1}",3.7,3.75,3.9,3.5,1.95,0.0,2.0
Matmout,2014,28,17,25-34,H,suisse,"{'Europeenne': 5, 'Bar': 4, 'Internationale': 3, 'Americaine': 3, 'Suisse': 2, 'Francaise': 2, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Britannique': 1}",3.94,3.96,3.89,3.69,3.6,0.0,2.11
clement74000,2014,31,21,None,None,None,"{'Francaise': 6, 'Europeenne': 5, 'Bar': 5, 'Pub': 3, 'Pizza': 2, 'Italienne': 2, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.41,3.09,2.88,2.88,2.5,0.0,2.06
JayBe2014,2014,4,4,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Americaine': 1}",3.75,4.0,3.5,3.75,3.75,0.0,2.0
Pascale3012,2013,2,4,None,None,None,"{'Europeenne': 2, 'Bar': 2, 'Pub': 1, 'Francaise': 1, 'Bar_a_vins': 1, 'Americaine': 1}",3.64,3.64,3.29,3.5,3.64,0.0,2.0
260Martine,2014,9,6,50-64,F,suisse,"{'Francaise': 2, 'Suisse': 1, 'Pub': 1, 'Europeenne': 1, 'Bar_a_vins': 1, 'Bar': 1}",3.78,4.0,4.0,3.5,4.0,0.0,2.0
AnneE227,2013,8,6,35-49,F,suisse,"{'Europeenne': 4, 'Francaise': 3, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Cafe': 1, 'Bar': 1}",4.06,4.24,4.12,3.97,3.26,0.0,2.0
cindylS7691BJSingapour,2015,126,26,None,None,None,"{'Europeenne': 3, 'Suisse': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Irlandaise': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.12,3.88,3.62,3.75,0.0,2.0
jeangregoirek,2012,62,153,None,None,belgique,"{'Pub': 2, 'Bar': 2, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar_a_bieres': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
jppge,2016,2,1,None,None,suisse,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,3.79,3.5,3.79,0.0,2.0
Protus-1881,2014,95,105,25-34,H,france,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
dydenz,2015,6,4,None,None,france,"{'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,3.75,3.75,3.75,4.0,0.0,2.0
403Sansan,2013,12,10,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
klcopper,2011,6,5,None,None,france,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
thevhs,2016,37,25,None,None,None,"{'Pub': 1, 'Perse': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,3.88,3.5,3.75,0.0,2.0
degreesbelowzero_36,2012,49,118,50-64,F,None,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
alderstevens,2013,51,73,18-24,H,suisse,"{'Pub': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,4.12,4.0,0.0,1.38
768colinc,2016,281,61,50-64,H,royaume-uni,"{'Bar': 3, 'Pub': 2, 'Europeenne': 2, 'Cafe': 2, 'Suisse': 1, 'Steakhouse': 1, 'Indienne': 1, 'Francaise': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",3.62,3.54,3.84,3.28,2.18,0.0,2.0
H5480NKrogers,2016,41,20,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Ivan T,2018,3,2,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"Welshwizards123Wrexham, ",2017,1,1,None,None,royaume-uni,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Doryundercover,2017,197,73,None,None,australie,"{'Pub': 2, 'Bar': 2, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar_a_bieres': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
guru_of_foodies,2015,35,18,50-64,H,espagne,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Marcel C,2015,2,2,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
jhmoe,2015,22,13,None,None,norvege,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
FrenchDen,2014,17,14,None,None,france,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
StephanieMullahey,2011,8,56,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
mccluskieKuala ,2010,2,109,None,None,malaisie,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Edsger,2014,1,36,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
RichardM5667,2012,1,3,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"Andy_from_WirralUpton, ",2007,53,141,50-64,H,royaume-uni,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
PMA2013,2013,1,1,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"Jamesmonroe_13Londres, ",2013,2,4,None,None,royaume-uni,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
MrP38,2012,10,171,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Gigiroesti,2012,45,204,18-24,F,None,"{'Europeenne': 6, 'Americaine': 4, 'Suisse': 2, 'Francaise': 2, 'Bar': 2, 'Toscane': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Italienne': 1, 'Italie_du_Centre': 1}",4.3,4.38,4.12,3.96,4.17,0.0,2.0
AdamG5280,2009,21,643,35-49,H,None,"{'Suisse': 1, 'Pub': 1, 'Europeenne': 1, 'Bar': 1}",4.0,3.5,4.0,3.5,4.0,0.0,2.0
tif1973,2016,5,1,None,None,suisse,"{'Mediterraneenne': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Libanaise': 1, 'Grecque': 1, 'Francaise': 1, 'Bar_a_bieres': 1, 'Bar': 1}",3.92,3.67,3.46,3.67,2.62,0.0,1.58
Tristan-CHARRIER,2014,23,47,25-34,H,france,"{'Suisse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1}",4.21,4.04,4.12,4.04,3.79,0.0,1.58
52clarita,2020,27,25,None,None,france,"{'Thai': 1, 'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.75,2.0,0.0,1.5
rosebanche,2020,1,1,None,None,suisse,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Gio C,2014,3,4,None,None,etats-unis,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Eddy1217,2018,1,1,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
faysse s,2017,1,1,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
brice l,2017,1,1,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
floc641,2015,125,62,25-34,H,france,"{'Pub': 2, 'Europeenne': 2, 'Bar': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1}",3.64,3.59,3.64,3.5,2.55,0.0,1.64
Kylie K,2016,7,5,None,None,france,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
claire290785,2009,5,5,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Internationale': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.0,3.88,4.0,3.62,3.0,0.0,2.0
Alexandre33600,2011,35,25,35-49,H,france,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
ekaterinam378,2012,104,260,25-34,F,suisse,"{'Pub': 1, 'Bar': 1}",3.5,3.5,2.5,3.0,0.0,0.0,2.0
desq8,2019,16,9,None,None,None,"{'Europeenne': 3, 'Pub': 2, 'Bar': 2, 'Suisse': 1, 'Internationale': 1, 'Cafe': 1}",3.69,2.77,2.77,2.42,1.54,0.0,1.69
Explore50253005703,2018,1,1,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Jenny V,2018,50,23,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
Gerry12345,2011,9,5,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
DalekDave,2013,5,5,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"JWright72Washington, ",2015,15,9,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
SGTGRW,2008,299,494,25-34,H,singapour,"{'Pub': 2, 'Internationale': 2, 'Europeenne': 2, 'Bar': 2, 'Britannique': 1}",4.0,3.75,3.75,3.5,4.0,0.0,2.0
streethawk33,2016,19,8,None,None,None,"{'Europeenne': 5, 'Pub': 4, 'Bar': 4, 'Irlandaise': 2, 'Internationale': 2, 'Britannique': 2, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Italienne': 1, 'Indienne': 1, 'Grillades': 1, 'Coreenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.14,4.06,4.06,3.71,3.33,0.0,2.0
"liskas2017Hemel Hempstead, ",2007,3,1,None,None,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Duhollow,2012,63,20,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Pub': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Bar': 1}",4.28,4.28,4.28,4.06,4.0,0.0,2.0
"scarboroughtravellerYork, ",2007,62,57,35-49,H,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
reefgirl20Virginia ,2015,6,5,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Daniel s,2015,4,4,None,None,suisse,{},,,,,,,
AndrewThiessen,2008,3,201,None,None,None,{},,,,,,,
"TimAlwaysTravelsWashington, ",2009,71,242,35-49,H,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
FleetDaddy,2014,34,4,None,None,None,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
Mihai A,2008,111,293,None,None,luxembourg,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"DRooks72West Drayton, ",2010,9,49,None,None,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
VivaGeneva,2011,23,12,25-34,F,singapour,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
"jonbvnCardiff, ",2007,33,20,50-64,H,royaume-uni,"{'Pub': 1, 'Internationale': 1, 'Europeenne': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.0,0.0,2.0
arnaudmS5009KH,2017,2,2,None,None,None,"{'Pub': 1, 'Bar': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
Erwan-26,2019,1,1,None,None,suisse,"{'Pub': 1, 'Bar': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
alexcU2754DJ,2012,4,48,None,None,suisse,"{'Suisse': 1, 'Pub': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Americaine': 1}",4.17,4.0,3.67,3.83,2.67,0.0,2.0
delsinne,2017,6,4,None,None,suisse,"{'Suisse': 2, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Francaise': 2, 'Europeenne': 2, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1}",3.67,3.76,3.67,3.6,3.29,0.0,2.0
sanyusha,2013,34,14,None,None,suisse,"{'Mediterraneenne': 2, 'Europeenne': 2, 'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Marocaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.57,3.57,3.38,3.67,1.95,0.0,1.62
Murie0912,2011,12,10,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Bar': 1, 'Asiatique': 1}",3.75,3.69,4.06,3.38,4.0,0.0,2.62
pse1818,2009,46,548,None,None,suisse,"{'Europeenne': 5, 'Suisse': 3, 'Asiatique': 3, 'Americaine': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",3.86,4.2,3.86,3.92,2.17,0.0,1.62
RajiPillai143,2012,18,96,None,None,inde,"{'Bar': 2, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Europeenne': 1, 'Britannique': 1}",4.25,4.0,4.0,3.75,4.0,0.0,2.0
